StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q2_First Click,Q2_Last Click,Q2_Page Submit,Q2_Click Count,Q4,Q5,Q6,Q7_1,Q7_2,Q7_3,Q7_4,Q7_5,Q7_6,Q7_7,Q7_8,Q7_9,Q7_10,Q7_11,Q7_12,Q7_13,Q7_14,Q7_15,Q7_16,Q7_17,Q7_18,Q8_First Click,Q8_Last Click,Q8_Page Submit,Q8_Click Count,Q11,Q16,Q21,Q26,Q31,Q36,Q41_First Click,Q41_Last Click,Q41_Page Submit,Q41_Click Count,Q44,Q49,Q54,Q59,Q64,Q69,Q75_First Click,Q75_Last Click,Q75_Page Submit,Q75_Click Count,Q77_First Click,Q77_Last Click,Q77_Page Submit,Q77_Click Count,Q79_First Click,Q79_Last Click,Q79_Page Submit,Q79_Click Count,Q80,Q81_1,Q81_2,Q81_3,Q81_4,Q81_5,Q81_6,Q81_7,Q81_8,Q81_9,Q81_10,Q81_11,Q81_12,Q81_13,Q81_14,Q81_15,Q81_16,Q81_17,Q81_18,Q86,Q87_First Click,Q87_Last Click,Q87_Page Submit,Q87_Click Count,Q92,Q93_First Click,Q93_Last Click,Q93_Page Submit,Q93_Click Count,PROLIFIC_PID,Condition,exposure
2020-08-19 18:39:19,2020-08-19 18:51:04,0,100,705,1,2020-08-19 18:51:04,R_1IGkYb96Wvj4NxZ,anonymous,EN-GB,1.604,69.349,70.394,24,33,male,5,6,2,4,4,2,2,3,5,2,6,2,2,5,2,6,2,7,2,0,0,11.133,0,1,2,1,2,2,1,,,,,,,,,,,,,,,0,0,17.701,0,,,,,"I am not a fan of PETA due to how they convey their messages and think they act counter intuitive to the cause they support.  The second post is not what I agree with and is a nonsensical argument. The final post I would be happy to share. ",5,2,4,4,3,2,3,5,3,5,2,2,5,2,5,3,7,3,,0,0,5.397,0,,,,,,,intervention,climate
2020-08-19 18:41:25,2020-08-19 18:52:36,0,100,670,1,2020-08-19 18:52:36,R_2CNdtqZp0xUr3sS,anonymous,EN-GB,2.014,100.18,101.577,23,21,Male,2,7,4,4,4,4,5,2,7,3,5,1,4,7,1,5,2,7,3,0,0,75.891,0,2,2,1,2,2,1,,,,,,,,,,,24.848,24.848,46.071,1,,,,,,,,,There were all these claims made by PETA and some homeopathy group. It didn't sound trustworthy at all.,7,4,4,4,2,4,2,7,3,5,1,3,7,1,5,2,7,3,,0,0,45.258,0,,,,,,,intervention,cam
2020-08-19 18:44:05,2020-08-19 18:52:59,0,100,533,1,2020-08-19 18:52:59,R_3RfGhMQ0L0U33HO,anonymous,EN-GB,1.073,80.838,82.375,45,31,female,5,7,4,2,4,3,3,2,6,2,5,1,4,7,1,5,2,7,3,,,,,,,,,,,3.072,5.89,6.845,3,1,2,1,2,2,2,,,,,,,,,7.592,17.123,18.189,8,"Animal rights from PETA, Aluminium adjutant, peanut butter cup muffins.

I wouldn't share anything from PETA because I think they're a bit extremist. I wouldn't share the vaccine one because it could cause people to not get vaccines. The muffin recipe is fine.",7,3,2,4,3,3,2,6,2,6,1,4,7,1,3,2,7,2,,,,,,"I didn't like the example given at the start about Morgan Freeman and the bees. How is this ""safe"" to share when it comes from a source (GMO Free USA) that peddles misinformation? When we share things on social media  we share not only the information  but we amplify the reach of the source. The bee thing itself was cute, but by sharing it we amplify the GMO Free message without evidence.",6.44,21.3,123.064,5,,control,vax
2020-08-19 18:37:00,2020-08-19 18:55:26,0,100,1105,1,2020-08-19 18:55:26,R_3lt6hqNPeZ7iIML,anonymous,EN-GB,1.521,213.905,215.707,28,39,male,1,5,7,5,5,3,4,2,6,3,5,4,4,3,4,4,4,6,1,120.431,196.219,221.678,4,2,2,2,1,1,1,,,,,,,,,,,,,,,14.071,47.246,48.013,6,,,,,"Reece food post seemed to just be advertising a new product so that post seemed pretty safe to me.

The tiger post seemed to show what a performing Tiger has to go through day to day living in captivity in a circus. This may offend some animal lovers.",4,7,5,3,4,4,2,7,4,5,2,4,3,5,4,4,7,1,,4.861,4.861,6.169,1,,,,,,,intervention,climate
2020-08-19 18:48:07,2020-08-19 18:57:13,0,100,545,1,2020-08-19 18:57:13,R_1DNGlORmvtgPtGI,anonymous,EN-GB,1.645,110.632,112.126,22,55,Male,6,3,7,5,3,2,3,1,7,3,7,2,5,6,7,2,5,7,1,0,0,46.511,0,2,2,1,2,1,1,,,,,,,,,,,0,0,24.148,0,,,,,,,,,"Yes, its a Twitter feed and I don't find most of their posts verifiable",5,7,6,2,3,2,1,7,3,6,3,5,6,7,2,5,7,1,,0,0,3.941,0,,,,,,,intervention,cam
2020-08-19 18:48:16,2020-08-19 18:57:20,0,100,544,1,2020-08-19 18:57:21,R_2fuMAoCZNYTGkXg,anonymous,EN-GB,1.325,113.951,115.077,24,23,Female,5,5,7,5,3,5,4,3,6,3,6,4,4,4,6,3,4,7,2,,,,,,,,,,,0,0,13.976,0,2,2,1,1,1,1,,,,,,,,,0,0,45,0,"The tiger jumping through the hoops, cant remember the second, and the third was an Oreo peanut butter cup. No I wouldnt have a problem sharing them but I dont personally share photos. ",6,7,6,3,5,3,3,7,3,7,4,4,4,7,3,4,7,1,,,,,,,0,0,5.954,0,,control,vax
2020-08-19 18:48:18,2020-08-19 18:58:17,0,100,599,1,2020-08-19 18:58:17,R_10JDQtIdwbxyYHZ,anonymous,EN-GB,3.174,116.983,118.63,23,57,male,3,5,4,5,5,5,5,1,7,4,6,1,5,7,4,3,5,7,1,,,,,,,,,,,0,0,11.25,0,1,1,1,1,2,1,0,0,29.656,0,,,,,,,,,"no, while some of the posts may be unpopular, they are not offensive and people should be free to express harmless opinions",5,4,5,5,5,5,1,7,5,6,1,5,7,3,3,5,7,1,,,,,,,31.117,31.117,50.237,1,,control,cam
2020-08-19 18:48:42,2020-08-19 19:01:09,0,100,747,1,2020-08-19 19:01:10,R_1lyQjfHypRWfKTv,anonymous,EN-GB,1.294,213.001,213.864,22,31,Female,5,6,6,6,5,2,5,2,7,3,6,4,6,7,5,2,4,7,1,0,0,93.295,0,1,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,32.783,0,"An news article from PETA, an anti-vaccine article share by an unknown account and a recipe for oreo cookie/cakes. I probably would only share the recipe if it interested me (but it doesn't)",6,5,4,5,4,3,2,7,3,7,3,6,7,3,3,4,7,1,,17.652,17.652,44.831,1,,,,,,,intervention,vax
2020-08-19 18:58:22,2020-08-19 19:06:25,0,100,482,1,2020-08-19 19:06:25,R_3CZOJJm9zzc5Nsu,anonymous,EN-GB,21.068,79.759,81.767,22,27,female,5,5,7,6,4,4,4,3,7,6,6,4,6,5,4,3,4,7,1,0,0,24.003,0,1,2,1,1,2,1,,,,,,,,,,,,,,,,,,,0,0,16.578,0,"Yes, I saw a link that looked untrustworthy ",4,7,6,4,4,4,1,7,5,6,4,5,5,4,3,4,7,1,,0,0,108.092,0,,,,,,,intervention,vax
2020-08-19 18:57:40,2020-08-19 19:08:05,0,100,624,1,2020-08-19 19:08:05,R_VVvNbHNiF9ZYPn3,anonymous,EN-GB,0.776,130.86,132.015,29,19,Female,2,6,3,1,2,5,4,5,4,1,4,1,1,4,1,6,3,5,3,8.892,21.005,27.761,9,2,2,1,1,2,1,,,,,,,,,,,0,0,37.064,0,,,,,,,,,"The first two tweets seem incredibly biased and I would not share their tweets. PETA has been made fun of online due to their extreme take on animal cruelty. The Homeopathy post did not include any evidence from well-known sources as well.

I wouldn't mind sharing the last post as they didn't have any political agenda. ",6,4,2,2,5,5,5,5,2,3,1,2,4,2,6,4,4,3,,1.495,20.705,34.107,9,,,,,,,intervention,cam
2020-08-19 18:59:34,2020-08-19 19:08:37,0,100,543,1,2020-08-19 19:08:37,R_T6gu8fh1I25ytXP,anonymous,EN-GB,1.2,94.562,95.363,38,49,Male,5,5,5,4,3,4,3,4,4,3,5,3,5,5,3,4,4,5,4,,,,,,,,,,,3.17,13.053,23.701,4,1,1,1,2,1,1,,,,,11.839,34.758,35.499,16,,,,,I would not have any problems really it all seemed quite light hearted.  Oreo and Reece  biscuits coated in chocolate and a political science joke.,5,5,4,3,4,3,4,4,4,5,2,5,5,3,4,3,5,4,,,,,,,5.617,8.2,8.961,3,,control,climate
2020-08-19 18:55:52,2020-08-19 19:10:52,0,100,900,1,2020-08-19 19:10:52,R_20rWo3jn5uhM8UN,anonymous,EN-GB,0.713,104.002,104.848,25,33,Female,3,6,6,6,2,5,4,1,7,4,7,2,6,6,6,3,3,7,1,,,,,,,,,,,0,0,77.97,0,1,2,1,2,2,1,,,,,0,0,40.056,0,,,,,I saw a post from PETA about animal abuse in circuses against tigers and a post from someone arguing that climate change is a hoax and measures against it only cause greater financial hardship for people who are already struggling. There was also a post about some chocolate dessert made with Reese's Peanut Butter cups. I would only really have a concern about sharing the post about climate change because not only do I disagree with the sentiment behind it but it might be considered offensive to some people.,6,6,6,3,6,4,1,7,5,7,2,6,6,6,3,2,7,1,,,,,,,41.528,41.528,198.464,1,,control,climate
2020-08-19 19:06:19,2020-08-19 19:12:54,0,100,394,1,2020-08-19 19:12:54,R_1rq3rx0lbCbo3n4,anonymous,EN-GB,0.969,92.524,93.519,26,20,male,2,7,6,6,2,3,4,1,7,2,6,1,3,6,4,6,1,7,1,,,,,,,,,,,0,0,3.559,0,1,2,1,2,2,1,,,,,0,0,27.249,0,,,,,"PETA spreading awareness about potential animal abuse. Politician spreading false claims of a climate hoax. Chocolate/brownie. 
Yes i believe spreading doubt for science is dangerous. ",7,6,6,1,3,4,1,7,1,4,1,1,7,1,7,1,7,1,,,,,,,0,0,23.676,0,,control,climate
2020-08-19 19:03:20,2020-08-19 19:13:03,0,100,583,1,2020-08-19 19:13:03,R_DBl2KwgmDT2aC0F,anonymous,EN-GB,2.384,152.287,153.622,32,53,Male,2,5,5,5,4,6,2,6,2,6,6,2,6,4,5,2,4,6,7,35.43,35.43,43.698,1,1,2,1,2,1,1,,,,,,,,,,,,,,,,,,,32.26,33.662,34.767,2,"Tiger mistreatment
Issues with Aluminium
Something about cup cakes.
I would share the first post",5,6,5,5,6,2,6,2,6,6,2,6,5,5,2,4,6,6,,6.903,6.903,8.136,1,,,,,,,intervention,vax
2020-08-19 18:56:46,2020-08-19 19:13:05,0,100,978,1,2020-08-19 19:13:05,R_1mI4ob7OVo5xtTT,anonymous,EN-GB,5.544,243.001,245.189,33,55,Male,3,6,5,5,3,3,5,2,7,3,5,4,3,6,4,3,3,6,1,,,,,,,,,,,0,0,38.692,0,2,2,1,2,2,1,12.385,48.296,49.598,5,,,,,,,,,"Peta was about animal right..i support that. The second one was about alternative medicine..i don’t know anything about that, so would be unlikly to repost. The third was about junk food..i don’t think I could be bothered..no interest.",6,6,5,3,3,5,6,7,4,5,4,3,6,4,4,2,6,1,,,,,,,4.188,4.188,5.322,1,,control,cam
2020-08-19 19:10:52,2020-08-19 19:18:53,0,100,481,1,2020-08-19 19:18:54,R_3QSQFh1KuGMu1g7,anonymous,EN-GB,0.984,108.204,111.217,44,36,"Male ",6,6,6,2,4,6,7,2,6,6,6,6,6,2,6,4,6,7,2,4.48,7.447,9.082,2,1,2,1,1,2,1,,,,,,,,,,,,,,,5.006,37.124,41.375,7,,,,,"First tweet looks legitimate while the second tweet was just there for sensationalism.
The third one looks unrelated but a general tweet",6,6,2,4,6,6,3,6,6,6,2,6,2,5,2,6,7,2,,3.36,11.891,12.657,3,,,,,,,intervention,climate
2020-08-19 19:10:55,2020-08-19 19:20:35,0,100,580,1,2020-08-19 19:20:35,R_1FyrnaepMWfPy1v,anonymous,EN-GB,3.101,103.65,104.602,22,36,female,7,6,5,4,3,5,4,2,7,1,5,2,2,7,3,6,3,6,1,0,0,14.76,0,1,2,1,2,2,1,,,,,,,,,,,0,0,30.481,0,,,,,,,,,"peta tweeted a petition to save a tiger from a circus. a homeopathy advocate organisation tweeted about homeopathy being great. a food account tweeted about an oreo dessert.

i wouldn't share the homeopathy tweet because its probably biased and based on nonsense",6,5,4,2,5,4,2,7,1,4,2,2,7,3,6,2,6,2,,0,0,27.882,0,,,,,,,intervention,cam
2020-08-19 19:12:19,2020-08-19 19:21:11,0,100,532,1,2020-08-19 19:21:12,R_PB79B8NCEI7h77X,anonymous,EN-GB,1.043,99.567,100.489,23,43,Male,2,6,6,6,1,4,2,2,7,1,7,1,5,6,3,5,4,7,2,,,,,,,,,,,0,0,15.889,0,1,2,1,2,2,1,,,,,,,,,16.993,17.713,29.992,2,"The first post was PETA protesting tigers being forced to do tricks for our entertainment.
The second post was about concerns with substances in vacines. 
The third post was some delicious looking cookie,chocolate hybrid.

I would have concerns about the first two posts.
While at face value PETA seems to be doing good work, I am unsure about their practices and would not want to support them without understanding more about the organisation. 
The vacine post feeds an antivaxx narative that I do not support. ",6,6,7,1,4,2,1,7,1,7,1,5,7,4,6,4,7,1,,,,,,,0,0,24.385,0,,control,vax
2020-08-19 19:18:47,2020-08-19 19:27:26,0,100,519,1,2020-08-19 19:27:26,R_2w4rTonU9V3IUHX,anonymous,EN-GB,17.191,111.241,112.554,22,21,Female,5,6,5,5,6,3,1,2,7,1,7,1,3,4,1,5,1,7,1,,,,,,,,,,,0,0,23.302,0,2,2,1,2,1,1,,,,,,,,,0,0,25.453,0,"There was a post about animal welfare- a tiger being used for circus sort of things under harm. There was a scientific looking post about harmful content of vaccines. There was also a post about a sweet food. 
I would be concerned about sharing the one about vaccines.",7,5,5,6,3,1,2,7,2,7,1,2,4,2,5,1,7,1,,,,,,,0,0,36.254,0,,control,vax
2020-08-19 19:23:20,2020-08-19 19:30:30,0,100,430,1,2020-08-19 19:30:31,R_2c6ZhFl82PVpUYR,anonymous,EN-GB,0.998,77.371,78,29,20,Male,3,7,3,6,1,2,2,1,7,1,6,1,3,5,6,6,2,4,1,5.204,5.73,7.959,3,2,2,1,2,2,1,,,,,,,,,,,8.781,14.224,16.179,3,,,,,,,,,I saw sensational posts that I couldn't even force myself to read. There was a articles from PETA which is a load of shit. The other articles weren't interesting enough to read either. I would have massive concerns about sharing any of the posts because I would be contributing to contributing to the idiocy present in social media.,7,4,4,1,1,2,2,7,2,6,1,3,6,4,6,2,5,1,,0,0,8.363,0,,,,,,,intervention,cam
2020-08-19 19:24:59,2020-08-19 19:31:43,0,100,404,1,2020-08-19 19:31:43,R_pgy7KUC4M3rB3hv,anonymous,EN-GB,1.302,86.653,87.536,24,25,Female,5,6,7,5,3,3,2,2,7,2,4,2,5,4,3,2,2,6,2,,,,,,,,,,,0,0,35.116,0,1,2,2,2,2,1,,,,,0,0,32.977,0,,,,,"1) Tiger jumping through ring of fire.
2) Tweet about climate change/global warming.
3) Reeces peanut butter cup dipped in chocolate.

The first 2 are quite concerning. ",6,7,6,2,2,2,2,7,2,4,2,5,4,3,3,2,7,2,,,,,,,0,0,8.759,0,,control,climate
2020-08-19 19:29:00,2020-08-19 19:40:29,0,100,689,1,2020-08-19 19:40:30,R_yTG2YPRkYOZuSZP,anonymous,EN-GB,4.743,249.326,249.966,26,30,Female,5,6,5,5,4,3,2,2,6,1,7,3,4,5,4,4,2,6,3,0,0,39.224,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,0,0,26.921,0,"I probably would only share the peanut butter recipe, as, even though it may not be trustworthy (maybe the recipe is bad), the risk isn't that high. The others are a little outlandish for me.",7,4,5,4,3,2,2,6,1,7,2,4,5,4,4,2,6,2,"The first item of feedback for the Morgan Freeman practice test seemed to be about a different item. Also, I don't tend to share a lot of posts from other people on social media so, although I tried to think about it hypothetically, I think this reluctance may have played a role in my answers.",4.874,81.923,98.632,6,,,,,,,intervention,vax
2020-08-19 19:34:54,2020-08-19 19:45:38,0,100,643,1,2020-08-19 19:45:38,R_32OMrlEDVf5SGX3,anonymous,EN-GB,1.095,116.951,121.29,36,28,Female,5,7,4,5,4,4,5,1,7,4,7,1,5,7,6,2,4,7,2,0.945,2.06,2.968,2,2,2,1,2,2,1,,,,,,,,,,,,,,,11.024,40.559,41.665,8,,,,,"I wouldn’t share any of them. The PETA one was pretty ridiculous, claiming to be speaking on behalf of the tiger. They’re also notoriously obnoxious in their advertising. The second one about the climate hoax doesn’t resonate with me and a comic isn’t a valid scientific article worth sharing. The Oreo one I feel is harmless in posting but i wouldn’t because it’s boring.",6,4,5,4,3,5,1,7,2,7,1,5,7,5,2,4,7,1,,1.461,6.096,7.251,3,,,,,,,intervention,climate
2020-08-19 19:43:41,2020-08-19 19:52:29,0,100,527,1,2020-08-19 19:52:29,R_2rvVHyaVrx5zMdm,anonymous,EN-GB,37.328,96.25,97.203,43,24,F,5,7,5,5,7,2,2,2,7,3,7,2,6,5,3,3,3,7,1,,,,,,,,,,,0.977,2.528,3.243,3,1,2,1,1,2,1,3.458,21.029,21.4,4,,,,,,,,,Not particularly- some vague content that wveryone can see. Tiger brings awareness and peanut butter cupcakes are standard mom contwnt,7,5,5,7,2,2,2,7,5,7,1,5,6,3,2,3,7,1,,,,,,,0.697,1.816,2.255,2,,control,cam
2020-08-19 19:41:21,2020-08-19 19:52:46,0,100,684,1,2020-08-19 19:52:46,R_57TBPuiSfNPVGA9,anonymous,EN-GB,0.88,144.413,145.231,29,35,Male,5,7,3,4,2,2,3,2,7,2,6,1,5,7,3,3,1,7,1,,,,,,,,,,,0,0,11.25,0,2,2,1,2,2,2,0,0,24.242,0,,,,,,,,,"1. PETA against live animal performances - wouldn't share it myself. I dislike live animal performances, but I can't support PETA.
2. Homeopathy advertisement - Wouldn't share it as I think homeopathy is dangerous
3. Peanut butter / Oreo cup recipe - Wouldn't share it as it's a shitty clickbait recipe

",7,5,5,4,1,3,2,7,3,6,1,5,7,3,4,1,7,1,,,,,,,0,0,1.918,0,,control,cam
2020-08-19 19:44:48,2020-08-19 19:55:36,0,100,648,1,2020-08-19 19:55:36,R_2BrPNBKDG1YOsYX,anonymous,EN-GB,1.468,118.095,119.114,25,27,Male,5,6,6,6,4,1,4,3,6,1,6,1,2,6,3,3,2,7,2,0,0,23.428,0,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,12.857,24.575,25.398,2,"I saw a post about vaccination. I wouldn't share it, as it doesn't reference a reliable source and isn't published by a reputable organisation. ",6,6,6,4,2,2,2,7,2,6,1,2,6,3,6,2,7,1,It's a good course. Unfortunately some people are willing to change their views. Even though deep down they may know something is 'fake news' they will continue to share it. Confirmation bias is very strong!,11.829,91.958,104.049,5,,,,,,,intervention,vax
2020-08-19 19:49:48,2020-08-19 19:56:31,0,100,402,1,2020-08-19 19:56:31,R_1EgQ2Vv6laCOOER,anonymous,EN-GB,1.601,132.517,133.507,21,29,F,6,5,3,4,1,5,3,3,7,4,5,4,3,5,4,4,5,7,1,0,0,3.144,0,2,2,2,2,2,1,,,,,,,,,,,0,0,23.284,0,,,,,,,,,I saw some posts representative of the accounts and images the account would like to portray. I would not share any of the posts I saw as they do not represent my beliefs and values.,5,3,4,1,5,3,3,7,3,5,4,4,7,4,3,5,7,1,,0,0,3.694,0,,,,,,,intervention,cam
2020-08-19 19:49:38,2020-08-19 19:56:46,0,100,427,1,2020-08-19 19:56:46,R_1JIt5f23PhPWYgJ,anonymous,EN-GB,2.941,104.086,105.125,36,36,Male,3,6,5,4,2,6,4,3,6,3,6,2,4,4,2,4,4,6,2,,,,,,,,,,,7.687,7.687,10.769,1,1,2,1,2,2,1,,,,,17.791,33.069,34.293,2,,,,,"A post from PETA about animal abuse, some guy posting food, and a climate change denier. I wouldn't share the climate change one.",6,5,4,2,6,4,3,6,3,6,2,4,4,3,5,4,6,2,,,,,,,15.343,15.343,16.82,1,,control,climate
2020-08-19 19:49:10,2020-08-19 19:57:15,0,100,484,1,2020-08-19 19:57:15,R_TcK54Qar6hAvdcJ,anonymous,EN-GB,1.679,146.799,146.817,65,24,"female ",5,6,5,4,2,2,4,1,5,4,7,1,4,7,4,3,2,,3,1.023,2.291,2.748,3,2,2,1,2,2,1,,,,,,,,,,,,,,,5.975,37.225,38.471,37,,,,,I saw all baised opinions and i would not share any of them,6,5,5,1,5,5,1,7,4,7,1,5,,4,3,3,7,2,,20.689,25.075,26.107,4,,,,,,,intervention,climate
2020-08-19 16:00:43,2020-08-19 19:57:28,0,100,14204,1,2020-08-19 19:57:28,R_1mC8GesMv9aoXgF,anonymous,EN-GB,0.638,84.978,85.758,41,29,Male,4,7,6,6,2,5,1,2,7,1,6,4,5,5,7,5,6,7,1,,,,,,,,,,,65.159,66.267,66.946,2,1,1,1,1,1,1,,,,,,,,,2.367,20.282,21.365,27,"The post clicked through very quickly accidentally. However from what I saw, I wouldn’t have any issues sharing these posts",7,6,6,1,5,1,2,7,2,5,4,5,5,6,3,6,6,1,,,,,,,0.568,1.899,3.094,2,,control,vax
2020-08-19 19:52:52,2020-08-19 19:58:13,0,100,321,1,2020-08-19 19:58:13,R_1pu0p9rDprMdKyd,anonymous,EN-GB,0.629,119.206,120.824,50,20,Female,5,7,5,5,5,2,2,2,7,2,7,2,3,7,4,5,2,7,1,1.352,2.656,3.351,3,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,2.242,16.535,18.376,9,i would be conceited about sharing the first two - i disagree,7,5,5,5,2,3,2,7,3,7,2,3,7,4,5,3,7,2,,0.983,0.983,1.989,1,,,,,,,intervention,vax
2020-08-19 19:51:30,2020-08-19 20:02:51,0,100,680,1,2020-08-19 20:02:51,R_2YDNl7ldIjZy1De,anonymous,EN-GB,1.663,124.539,125.575,21,30,Male,7,7,4,5,3,5,2,3,7,2,6,1,4,7,2,5,4,7,1,,,,,,,,,,,0,0,29.091,0,1,2,1,2,2,1,,,,,0,0,39.852,0,,,,,"PETA post on treatment of tigers, post on global warming, then a food post.

I would have concerns sharing the PETA post (without searching for primary sources first). I would have major concerns sharing the global warming post as it grossly misrepresents the scientific consensus. I would have no problem sharing the food post.",7,4,5,3,5,3,3,7,2,6,1,5,7,2,4,4,7,1,,,,,,,0,0,45.116,0,,control,climate
2020-08-19 19:53:46,2020-08-19 20:04:45,0,100,658,1,2020-08-19 20:04:45,R_1iqWnPZDZhPfKOw,anonymous,EN-GB,1.881,92.263,94.288,24,25,Female,6,7,5,3,4,5,5,1,7,2,6,2,5,7,4,5,2,7,1,,,,,,,,,,,0,0,107.754,0,1,2,1,2,2,1,0,0,25.669,0,,,,,,,,,"An ad for PETA, a story about homeopathy in Ireland and a post about oreo peanut butter cups. I don't think there's any concerns with any of them. ",7,5,2,4,5,5,1,7,2,6,2,5,7,4,6,1,7,1,,,,,,,0,0,23.433,0,,control,cam
2020-08-19 20:01:46,2020-08-19 20:07:26,0,100,340,1,2020-08-19 20:07:27,R_2E6HQjUXXQcTTeX,anonymous,EN-GB,2.105,114.917,116.085,32,42,Female,2,5,7,2,2,4,7,3,7,4,7,4,7,7,6,2,6,7,1,2.81,2.81,6.264,1,1,2,1,2,2,1,,,,,,,,,,,3.894,18.382,20.543,10,,,,,,,,,"No ",4,7,2,2,2,1,2,7,4,7,2,6,7,6,1,6,7,1,,3.772,3.772,5.601,1,,,,,,,intervention,cam
2020-08-19 20:04:30,2020-08-19 20:10:31,0,100,361,1,2020-08-19 20:10:31,R_296W3dku9yvSmGJ,anonymous,EN-GB,1.065,83.419,84.197,36,50,"Female ",5,5,5,5,3,3,3,3,5,4,6,3,5,6,2,4,5,7,3,,,,,,,,,,,2.625,4.346,10.066,2,1,2,1,2,2,1,,,,,,,,,4.083,23.415,24.283,11,"Tiger mistreatment , wouldnt share
Aluminium in vaccines would not share
Reese and oreos would share post ",5,5,4,3,5,3,3,5,4,6,2,5,6,5,5,5,7,3,,,,,,,1.908,1.908,2.58,1,,control,vax
2020-08-19 20:04:58,2020-08-19 20:12:07,0,100,429,1,2020-08-19 20:12:07,R_300IL8m46qBvl3O,anonymous,EN-GB,0.743,70.395,71.081,28,33,Male,3,7,5,6,3,1,4,2,7,4,7,2,5,7,6,5,4,7,2,0,0,2.506,0,1,2,2,1,2,1,,,,,,,,,,,,,,,0,0,29.186,0,,,,,"Yes. The climate change post is unfounded and only has cartoons depicting their opinion.

The tiger post also only shows a tiger jumping through a hoop of fire and claims of mistreatment however never depicts mistreatment.",7,5,7,4,1,5,2,7,2,7,2,5,7,7,5,4,7,1,,0,0,1.992,0,,,,,,,intervention,climate
2020-08-19 20:09:14,2020-08-19 20:17:40,0,100,506,1,2020-08-19 20:17:41,R_2fkRc2RpDacZACY,anonymous,EN-GB,0.937,163.179,164.484,52,34,male,3,6,3,4,3,5,3,4,5,3,6,1,4,4,3,3,2,7,3,7.897,8.492,10.73,2,2,2,1,2,2,1,,,,,,,,,,,15.776,41.158,42.561,3,,,,,,,,,conflicts of interest for the top 2 posts,5,3,5,3,5,3,5,5,3,4,1,4,4,4,3,3,6,3,,1.743,6.018,7.457,5,,,,,,,intervention,cam
2020-08-19 19:56:43,2020-08-19 20:21:19,0,100,1475,1,2020-08-19 20:21:19,R_tYwVFgPLEnNjX1L,anonymous,EN-GB,1.062,268.105,270.274,34,32,Female,2,7,4,4,4,2,4,1,7,1,6,2,4,7,4,4,4,7,2,1.4,79.361,80.326,8,2,2,1,2,2,1,,,,,,,,,,,,,,,,,,,51.205,62.908,65.588,3,"I saw a PETA ad about the cruelty of making tigers jump through fiery hoops. A post supposedly about a scientist in the UK breaking ranks about the ‘truths’ about vaccination. And a post about food.

I’d be concerned about sharing the anti vaccination one as it seems particularly untrue.",7,4,4,3,2,4,2,6,2,6,2,3,7,4,4,4,7,2,,10.731,60.209,61.02,2,,,,,,,intervention,vax
2020-08-19 19:58:14,2020-08-19 20:22:16,0,100,1442,1,2020-08-19 20:22:17,R_3qW3aes8mMwpHjA,anonymous,EN-GB,0.913,96.32,98.928,38,38,female,5,7,2,3,4,5,5,2,7,2,6,1,4,7,2,4,2,7,1,,,,,,,,,,,13.931,15.1,16.6,2,1,2,1,2,2,2,,,,,3.336,48.252,49.237,5,,,,,"PETA post about Tigers being treated poorly, anti climate change post, Oreo dipped in caramel. I wouldn't share the PETA post unless there was a good amount of researched material. I'd probably share the Oreos because they look delicious. I would definitely not share the second post as it is not scientifically sound nor presents an argument, just rhetoric.",7,2,3,4,5,5,2,7,3,6,1,4,7,2,4,2,7,1,,,,,,,1.997,76.497,77.258,7,,control,climate
2020-08-19 20:14:57,2020-08-19 20:22:34,0,100,456,1,2020-08-19 20:22:34,R_2aODlXbSUQgyOpe,anonymous,EN-GB,2.201,119.186,121.479,46,34,Male,5,7,5,5,4,6,4,1,6,2,7,1,5,6,5,2,5,7,7,,,,,,,,,,,3.286,25.24,29.726,9,1,1,1,1,2,1,,,,,,,,,12.041,15.974,18.065,3,No,7,5,6,4,6,4,1,6,1,7,1,6,6,6,2,5,7,2,,,,,,,5.705,25.406,28.035,5,,control,vax
